TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          31, 2.78133875e-01, 3.16002399e-02, 1.00763396e-02, 2.31695642e-01, -1.15974386e-01, 5.38887385e-03, 1.67079275e-02, 1.00763396e-02, 2.79424181e-01, 8.80163808e+00, 3.06000000e+00, 6.94051855e-310, -9.68274732e+03, 1.46062237e+06, -2.23889664e+00, 3.59086771e-02, -1.59782707e-01, -1.66236264e-01, 3.19250311e+00, -5.8257445793, 16.0000000000, 25.0000000000, 1.3814773003
          32, 2.80290489e-01, 3.10571695e-02, 1.02733939e-02, 2.33245082e-01, -1.16813571e-01, 6.12177380e-03, 1.60505077e-02, 1.02733939e-02, 2.81548729e-01, 9.02498498e+00, 3.06000000e+00, 6.94051855e-310, -9.59198756e+03, 1.43922114e+06, -2.24006615e+00, 6.31339316e-02, -1.72423838e-01, -1.76320556e-01, 3.19233716e+00, -5.7857663372, 15.0000000000, 25.0000000000, 1.4263757149
          33, 2.82307442e-01, 3.05284026e-02, 1.04474121e-02, 2.34678527e-01, -1.17544108e-01, 6.80509738e-03, 1.54148263e-02, 1.04474121e-02, 2.83534580e-01, 9.24737026e+00, 3.06000000e+00, 6.94051855e-310, -9.50825733e+03, 1.41785865e+06, -2.24690809e+00, 4.55008627e-02, -1.80381043e-01, -1.80461864e-01, 3.18372815e+00, -5.7458557496, 15.0000000000, 25.0000000000, 1.4716763973
          34, 2.84168078e-01, 3.00086820e-02, 1.06069321e-02, 2.35971241e-01, -1.18150823e-01, 7.45053064e-03, 1.47965228e-02, 1.06069321e-02, 2.85364820e-01, 9.46952880e+00, 3.06000000e+00, 6.94051855e-310, -9.43020232e+03, 1.39666236e+06, -2.25587427e+00, 7.12140987e-03, -1.92807357e-01, -1.87113093e-01, 3.17191395e+00, -5.7067283413, 15.0000000000, 25.0000000000, 1.5174306154
          35, 2.85878823e-01, 2.94974497e-02, 1.07553674e-02, 2.37125613e-01, -1.18645725e-01, 8.06254338e-03, 1.41946970e-02, 1.07553674e-02, 2.87045835e-01, 9.69164542e+00, 3.06000000e+00, 6.94051855e-310, -9.35689245e+03, 1.37575254e+06, -2.26006337e+00, 2.79141457e-03, -2.02442068e-01, -1.89377297e-01, 3.16746291e+00, -5.6682282908, 15.0000000000, 25.0000000000, 1.5631618659
          36, 2.87491790e-01, 2.89967875e-02, 1.08920571e-02, 2.38200552e-01, -1.19080314e-01, 8.64071265e-03, 1.36086458e-02, 1.08920571e-02, 2.88629777e-01, 9.91460830e+00, 3.06000000e+00, 6.94051855e-310, -9.28705855e+03, 1.35507102e+06, -2.26602447e+00, -2.29684631e-03, -2.10448309e-01, -1.94602692e-01, 3.15936157e+00, -5.6308654356, 15.0000000000, 25.0000000000, 1.6085026662
          37, 2.88974395e-01, 2.85053914e-02, 1.10193195e-02, 2.39164310e-01, -1.19425911e-01, 9.18781513e-03, 1.30388064e-02, 1.10193195e-02, 2.90084036e-01, 1.01375347e+01, 3.06000000e+00, 6.94051855e-310, -9.21974259e+03, 1.33471022e+06, -2.27222594e+00, -3.10931437e-02, -2.21517701e-01, -1.99156846e-01, 3.15162228e+00, -5.5929418746, 15.0000000000, 25.0000000000, 1.6545737664
          38, 2.90376451e-01, 2.80257168e-02, 1.11366080e-02, 2.40084652e-01, -1.19735014e-01, 9.70117668e-03, 1.24849715e-02, 1.11366080e-02, 2.91458487e-01, 1.03610714e+01, 3.06000000e+00, 6.94051855e-310, -9.15489974e+03, 1.31469544e+06, -2.27670794e+00, -1.34323183e-02, -2.27852876e-01, -2.01573959e-01, 3.14630265e+00, -5.5546469630, 15.0000000000, 25.0000000000, 1.6998601158
          39, 2.91678050e-01, 2.75541829e-02, 1.12424492e-02, 2.40917756e-01, -1.19989186e-01, 1.01832845e-02, 1.19446284e-02, 1.12424492e-02, 2.92733058e-01, 1.05856178e+01, 3.06000000e+00, 6.94051855e-310, -9.09269738e+03, 1.29507285e+06, -2.28073038e+00, -1.81651374e-02, -2.39339374e-01, -2.05092540e-01, 3.14232139e+00, -5.5154817224, 15.0000000000, 25.0000000000, 1.7452107986
          40, 2.92863072e-01, 2.70878504e-02, 1.13378129e-02, 2.41642703e-01, -1.20175246e-01, 1.06364186e-02, 1.14157023e-02, 1.13378129e-02, 2.93891498e-01, 1.08116026e+01, 3.06000000e+00, 6.94051855e-310, -9.03320298e+03, 1.27583638e+06, -2.29099741e+00, -6.08446300e-02, -2.48520885e-01, -2.08563782e-01, 3.12927295e+00, -5.4769008845, 14.0000000000, 25.0000000000, 1.7887875636
          41, 2.93938059e-01, 2.66292220e-02, 1.14251865e-02, 2.42280061e-01, -1.20299197e-01, 1.10621076e-02, 1.09003433e-02, 1.14251865e-02, 2.94940469e-01, 1.10381768e+01, 3.06000000e+00, 6.94051855e-310, -8.97499367e+03, 1.25701084e+06, -2.30146035e+00, -9.22298636e-02, -2.54290741e-01, -2.16341189e-01, 3.11711128e+00, -5.4403261196, 14.0000000000, 25.0000000000, 1.8319592834
          42, 2.94925280e-01, 2.61803568e-02, 1.15022217e-02, 2.42849057e-01, -1.20373843e-01, 1.14566439e-02, 1.03994186e-02, 1.15022217e-02, 2.95902321e-01, 1.12651360e+01, 3.06000000e+00, 6.94051855e-310, -8.91717300e+03, 1.23862142e+06, -2.31386965e+00, -1.24648028e-01, -2.65076378e-01, -2.22299652e-01, 3.10294908e+00, -5.4057526524, 14.0000000000, 25.0000000000, 1.8781688809
          43, 2.95842736e-01, 2.57396326e-02, 1.15675059e-02, 2.43376042e-01, -1.20415285e-01, 1.18193842e-02, 9.91034744e-03, 1.15675059e-02, 2.96794943e-01, 1.14936658e+01, 3.06000000e+00, 6.94051855e-310, -8.86129770e+03, 1.22067862e+06, -2.32666199e+00, -1.39801529e-01, -2.72257721e-01, -2.28803582e-01, 3.08754423e+00, -5.3723746676, 14.0000000000, 25.0000000000, 1.9245625655
          44, 2.96675355e-01, 2.53045299e-02, 1.16284714e-02, 2.43857523e-01, -1.20413324e-01, 1.21585499e-02, 9.43141841e-03, 1.16284714e-02, 2.97603149e-01, 1.17241995e+01, 3.06000000e+00, 6.94051855e-310, -8.80772434e+03, 1.20319394e+06, -2.33771356e+00, -1.51493550e-01, -2.84657690e-01, -2.37163306e-01, 3.07322581e+00, -5.3376688157, 14.0000000000, 25.0000000000, 1.9707589308
          45, 2.97394659e-01, 2.48738654e-02, 1.16838699e-02, 2.44257447e-01, -1.20346521e-01, 1.24723147e-02, 8.96297034e-03, 1.16838699e-02, 2.98298437e-01, 1.19561095e+01, 3.06000000e+00, 6.94051855e-310, -8.75652647e+03, 1.18620297e+06, -2.33542410e+00, -6.67848902e-02, -2.91281976e-01, -2.42829388e-01, 3.07734083e+00, -5.3042283702, 14.0000000000, 25.0000000000, 2.0146914323
          46, 2.97997272e-01, 2.44477704e-02, 1.17312963e-02, 2.44541785e-01, -1.20201612e-01, 1.27594218e-02, 8.50531438e-03, 1.17312963e-02, 2.98877445e-01, 1.21891390e+01, 3.06000000e+00, 6.94051855e-310, -8.70557699e+03, 1.16973919e+06, -2.34055008e+00, -1.00857887e-01, -2.98066067e-01, -2.49773467e-01, 3.07324645e+00, -5.2709368226, 14.0000000000, 25.0000000000, 2.0588498473
          47, 2.98544895e-01, 2.40305930e-02, 1.17726600e-02, 2.44764680e-01, -1.20009700e-01, 1.30222040e-02, 8.05949881e-03, 1.17726600e-02, 2.99402017e-01, 1.24235342e+01, 3.06000000e+00, 6.94051855e-310, -8.65267791e+03, 1.15384895e+06, -2.34572815e+00, -1.19098107e-01, -3.02022350e-01, -2.59091971e-01, 3.07174337e+00, -5.2405709696, 15.0000000000, 25.0000000000, 2.1042047819
          48, 2.99064927e-01, 2.36208050e-02, 1.18072208e-02, 2.44971285e-01, -1.19775226e-01, 1.32651813e-02, 7.62253485e-03, 1.18072208e-02, 2.99899433e-01, 1.26610811e+01, 3.06000000e+00, 6.94051855e-310, -8.60072289e+03, 1.13855036e+06, -2.35037020e+00, -7.73206684e-02, -3.08226875e-01, -2.68067498e-01, 3.07314449e+00, -5.2134062707, 14.0000000000, 25.0000000000, 2.1475430648
          49, 2.99515502e-01, 2.32151633e-02, 1.18333104e-02, 2.45111901e-01, -1.19455972e-01, 1.34876676e-02, 7.19341903e-03, 1.18333104e-02, 3.00327712e-01, 1.29017185e+01, 3.06000000e+00, 6.94051855e-310, -8.55326882e+03, 1.12383011e+06, -2.37315417e+00, -1.07311144e-01, -3.19110554e-01, -2.78792696e-01, 3.04689832e+00, -5.1843531077, 14.0000000000, 25.0000000000, 2.1912299156
          50, 2.99918473e-01, 2.28184430e-02, 1.18505351e-02, 2.45248836e-01, -1.19091205e-01, 1.36833690e-02, 6.77575320e-03, 1.18505351e-02, 3.00708931e-01, 1.31436870e+01, 3.06000000e+00, 6.94051855e-310, -8.51039933e+03, 1.10969245e+06, -2.40058625e+00, -1.81834733e-01, -3.34405491e-01, -2.90568038e-01, 3.01323086e+00, -5.1522266512, 14.0000000000, 25.0000000000, 2.2346688469
          51, 3.00288899e-01, 2.24331897e-02, 1.18613380e-02, 2.45393092e-01, -1.18703945e-01, 1.38525978e-02, 6.37127521e-03, 1.18613380e-02, 3.01058263e-01, 1.33859207e+01, 3.06000000e+00, 6.94051855e-310, -8.47039484e+03, 1.09612334e+06, -2.41716466e+00, -2.15049940e-01, -3.44065020e-01, -3.05184204e-01, 2.99490631e+00, -5.1188467503, 15.0000000000, 25.0000000000, 2.2803038478
