"PointID", "x", "y", "z", "Density", "Momentum_x", "Momentum_y", "Momentum_z", "Energy", "Nu_Tilde", "Pressure", "Temperature", "Mach", "Pressure_Coefficient", "Laminar_Viscosity", "Skin_Friction_Coefficient_x", "Skin_Friction_Coefficient_y", "Skin_Friction_Coefficient_z", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
26743, 5.439081006024000e-01, 7.340120955449999e-01, -2.619769382135700e-02, 1.112498743225810e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.550811845151262e+00, 1.000000000000000e-10, 1.420324738060505e+00, 1.259672240531190e+00, 0.000000000000000e+00, 8.136176896781324e-01, 6.561697489416956e-08, 5.281969050268568e-03, 2.166309888488348e-05, -2.779292157371499e-04, -8.050960961953519e+04, 2.040501145749703e+01, 1.160049870311317e-08
26744, 5.275714403952000e-01, 7.333633805583000e-01, -2.528108574256500e-02, 1.121216197483104e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.604879963703190e+00, 1.000000000000000e-10, 1.441951985481276e+00, 1.268910154598023e+00, 0.000000000000000e+00, 8.568721845196745e-01, 6.596914698033428e-08, 5.346071887468715e-03, 2.723974444728876e-05, -3.355622230633712e-04, -8.425532082934999e+04, 2.041060792531520e+01, 1.160049870311317e-08
26745, 5.122204728840000e-01, 7.326566484650999e-01, -2.426302667851200e-02, 1.130473175054061e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.665907855268491e+00, 1.000000000000000e-10, 1.466363142107396e+00, 1.279825358440870e+00, 0.000000000000000e+00, 9.056944977719159e-01, 6.638357551144763e-08, 5.420534558170993e-03, 3.431120270660001e-05, -4.012404699152557e-04, -8.892124166599719e+04, 2.040262212521923e+01, 1.160049870311317e-08
26746, 4.979215887783000e-01, 7.318980000333001e-01, -2.315206607786100e-02, 1.140357018660345e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.735679925250812e+00, 1.000000000000000e-10, 1.494271970100325e+00, 1.292880087531069e+00, 0.000000000000000e+00, 9.615121537577724e-01, 6.687686620142060e-08, 5.511955035891108e-03, 4.346102457647648e-05, -4.774218739286471e-04, -9.488923578379740e+04, 2.039625949414994e+01, 1.160049870311317e-08
26747, 4.847282595144000e-01, 7.310954499972000e-01, -2.196005498131500e-02, 1.150777223609536e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.815057118498889e+00, 1.000000000000000e-10, 1.526022847399555e+00, 1.308396021335848e+00, 0.000000000000000e+00, 1.025013908356234e+00, 6.745984214053527e-08, 5.621148058414029e-03, 5.528633197280393e-05, -5.654338153518435e-04, -1.024630297589329e+05, 2.039933764647786e+01, 1.160049870311317e-08
26748, 4.726796017806000e-01, 7.302602429094001e-01, -2.070449302291500e-02, 1.161483371696438e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.903679140638791e+00, 1.000000000000000e-10, 1.561471656255516e+00, 1.326448965440231e+00, 0.000000000000000e+00, 1.095911526068155e+00, 6.813367962310632e-08, 5.747376691494584e-03, 7.031529539902618e-05, -6.654053344587387e-04, -1.118785543293207e+05, 2.040370996120809e+01, 1.160049870311317e-08
26749, 4.617987027966000e-01, 7.294076905011000e-01, -1.940993280288600e-02, 1.172145275737128e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.000184257308453e+00, 1.000000000000000e-10, 1.600073702923381e+00, 1.346877142898665e+00, 0.000000000000000e+00, 1.173115619403885e+00, 6.889049114410157e-08, 5.893260911998889e-03, 8.896952000469415e-05, -7.772100008427750e-04, -1.233741469615250e+05, 2.036411790372480e+01, 1.160049870311317e-08
26750, 4.520903474784000e-01, 7.285560950760001e-01, -1.810532425925700e-02, 1.182080204956343e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.103252035523774e+00, 1.000000000000000e-10, 1.641300814209509e+00, 1.369968800946382e+00, 0.000000000000000e+00, 1.255569841976141e+00, 6.973885908446354e-08, 6.073405404572668e-03, 1.113752842376497e-04, -9.032384931467612e-04, -1.376670898176846e+05, 2.038824442779368e+01, 1.160049870311317e-08
26751, 4.435380278658000e-01, 7.277229215775001e-01, -1.681972140198000e-02, 1.196228553176226e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.280116553384641e+00, 1.000000000000000e-10, 1.712046621353856e+00, 1.412117577650687e+00, 0.000000000000000e+00, 1.397061456264835e+00, 7.126842754906930e-08, 6.369928853988431e-03, 1.547651876114986e-04, -1.125277669979858e-03, -1.656195848358248e+05, 2.038835924164060e+01, 1.160049870311317e-08
26752, 4.360758317409000e-01, 7.268252713359000e-01, -1.542272450399400e-02, 1.227969840012785e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.749979229038449e+00, 1.000000000000000e-10, 1.899991691615379e+00, 1.526628754492513e+00, 0.000000000000000e+00, 1.772951596787881e+00, 7.530727626414207e-08, 6.943959474328609e-03, 3.038699922406342e-04, -1.696457276588924e-03, -2.503150075625470e+05, 2.030606214111846e+01, 1.160049870311317e-08
26753, 4.296269612019000e-01, 7.256869398194999e-01, -1.363442076421500e-02, 1.286323704995861e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.768593649032205e+00, 1.000000000000000e-10, 2.307437459612882e+00, 1.769901520443425e+00, 0.000000000000000e+00, 2.587843132782886e+00, 8.338513865726436e-08, 7.652538475161766e-03, 7.617507509751921e-04, -2.829391640411209e-03, -4.715119784710191e+05, 1.987070336156320e+01, 1.160049870311317e-08
26754, 4.241915358717000e-01, 7.242432110394000e-01, -1.135012555114920e-02, 1.389004129958062e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.378414559007620e+00, 1.000000000000000e-10, 2.951365823603048e+00, 2.096471406492820e+00, 0.000000000000000e+00, 3.875699860763218e+00, 9.333983556501745e-08, 7.783908926095639e-03, 1.719307049622797e-03, -4.166553185044257e-03, -8.401801349154153e+05, 1.922332854020300e+01, 1.160049870311317e-08
26755, 4.197892935288000e-01, 7.225774621569000e-01, -8.701457190339901e-03, 1.558444784273855e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.325897033115215e+00, 1.000000000000000e-10, 3.730358813246085e+00, 2.361721179267298e+00, 0.000000000000000e+00, 5.433685840049292e+00, 1.008183737751187e-07, 6.885094233152044e-03, 3.032603270516439e-03, -4.824395494338002e-03, -1.185430891221873e+06, 1.870359798321119e+01, 1.160049870311317e-08
26756, 4.163789642727000e-01, 7.208054881392000e-01, -5.873064513621001e-03, 1.785888659985240e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.127595697055289e+01, 1.000000000000000e-10, 4.510382788221154e+00, 2.491887653303197e+00, 0.000000000000000e+00, 6.993733789999430e+00, 1.043200419692245e-07, 5.330560652963596e-03, 4.351679638680301e-03, -4.244080093281922e-03, -1.364255039360523e+06, 1.815156868626091e+01, 1.160049870311317e-08
26757, 4.139020525053000e-01, 7.189865023218001e-01, -2.960958654876000e-03, 2.006394228259487e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.281432696247294e+01, 1.000000000000000e-10, 5.125730784989175e+00, 2.520629177464053e+00, 0.000000000000000e+00, 8.224429783535472e+00, 1.050796046947292e-07, 3.755848957455865e-03, 5.252684148611270e-03, -2.251013156721476e-03, -1.372343323179892e+06, 1.733140975692362e+01, 1.160049870311317e-08
26758, 4.123564050144000e-01, 7.171416779580000e-01, 0.000000000000000e+00, 2.073197525330516e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.323057539951603e+01, 1.000000000000000e-10, 5.292230159806413e+00, 2.518648014420785e+00, 0.000000000000000e+00, 8.557428533169947e+00, 1.050274009103612e-07, 3.111741484200957e-03, 5.411728449599211e-03, 6.589480226038799e-04, -1.326535741718393e+06, 1.781186009347443e+01, 1.160049870311317e-08
26759, 4.139020525053000e-01, 7.189865023218001e-01, 2.960958654876000e-03, 1.910124754531400e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.214874637359530e+01, 1.000000000000000e-10, 4.859498549438119e+00, 2.510147029000501e+00, 0.000000000000000e+00, 7.691965312433361e+00, 1.048031429216203e-07, 4.002169820065112e-03, 4.999194374684744e-03, 3.453116442065448e-03, -1.350209786911990e+06, 1.748858868342285e+01, 1.160049870311317e-08
26760, 4.163789642727000e-01, 7.208054881392000e-01, 5.873064513621001e-03, 1.658206369270173e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.021785546546551e+01, 1.000000000000000e-10, 4.087142186186202e+00, 2.431927390476659e+00, 0.000000000000000e+00, 6.147252585929525e+00, 1.027198135081491e-07, 5.648277821062606e-03, 3.920871551366665e-03, 5.094474303064947e-03, -1.274291626882690e+06, 1.827498245502829e+01, 1.160049870311317e-08
26761, 4.197892935288000e-01, 7.225774621569000e-01, 8.701457190339901e-03, 1.451788016415155e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.160138158488815e+00, 1.000000000000000e-10, 3.264055263395525e+00, 2.218317638944664e+00, 0.000000000000000e+00, 4.501078740348173e+00, 9.683581923763419e-08, 7.029412134855373e-03, 2.548958568872075e-03, 5.222463883583933e-03, -9.998302009356016e+05, 1.898630819391701e+01, 1.160049870311317e-08
26762, 4.241915358717000e-01, 7.242432110394000e-01, 1.135012555114920e-02, 1.317794865911495e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.298207523745388e+00, 1.000000000000000e-10, 2.519283009498155e+00, 1.886247091510131e+00, 0.000000000000000e+00, 3.011534232553432e+00, 8.703754586108093e-08, 7.591724193518440e-03, 1.309872757266592e-03, 4.194444456318220e-03, -6.097944986224860e+05, 1.982939978119963e+01, 1.160049870311317e-08
26763, 4.296269612019000e-01, 7.256869398194999e-01, 1.363442076421500e-02, 1.233875214434223e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.867708809507621e+00, 1.000000000000000e-10, 1.947083523803048e+00, 1.556979082596895e+00, 0.000000000000000e+00, 1.867135261163219e+00, 7.635075292408092e-08, 7.170867138483581e-03, 5.019769097053975e-04, 2.700052425274282e-03, -2.892917356289518e+05, 2.057492642116571e+01, 1.160049870311317e-08
26764, 4.360758317409000e-01, 7.268252713359000e-01, 1.542272450399400e-02, 1.168657716221228e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.012002198803196e+00, 1.000000000000000e-10, 1.604800879521278e+00, 1.354887572891831e+00, 0.000000000000000e+00, 1.182569972599679e+00, 6.918563531485082e-08, 6.394489294925428e-03, 1.658367823136095e-04, 1.579277094829980e-03, -1.408147535222619e+05, 2.069201848081663e+01, 1.160049870311317e-08
26765, 4.435380278658000e-01, 7.277229215775001e-01, 1.681972140198000e-02, 1.123199585836458e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.629739696776614e+00, 1.000000000000000e-10, 1.451895878710645e+00, 1.275404586593482e+00, 0.000000000000000e+00, 8.767599709784137e-01, 6.621594648366809e-08, 5.889587521545204e-03, 7.150232392031701e-05, 1.048244096993448e-03, -9.655823493751962e+04, 2.044637610350366e+01, 1.160049870311317e-08
26766, 4.520903474784000e-01, 7.285560950760001e-01, 1.810532425925700e-02, 1.101235943632088e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.487656220421210e+00, 1.000000000000000e-10, 1.395062488168483e+00, 1.249921446042086e+00, 0.000000000000000e+00, 7.630931898940900e-01, 6.524381681253290e-08, 5.653096310485630e-03, 4.674996348694949e-05, 8.460253363833930e-04, -8.425940646813349e+04, 2.029365693146201e+01, 1.160049870311317e-08
26767, 4.617987027966000e-01, 7.294076905011000e-01, 1.940993280288600e-02, 1.086079592973369e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.404178563141811e+00, 1.000000000000000e-10, 1.361671425256724e+00, 1.237029643505550e+00, 0.000000000000000e+00, 6.963110640705715e-01, 6.474816859839176e-08, 5.517527598313870e-03, 3.408272978671462e-05, 7.317634695839755e-04, -7.857607049060261e+04, 2.018053507603501e+01, 1.160049870311317e-08
26768, 4.726796017806000e-01, 7.302602429094001e-01, 2.070449302291500e-02, 1.070115667664141e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.324918549585948e+00, 1.000000000000000e-10, 1.329967419834379e+00, 1.226251964590347e+00, 0.000000000000000e+00, 6.329030532258807e-01, 6.433178116741717e-08, 5.417800431618771e-03, 2.360130685733569e-05, 6.304220048259377e-04, -7.449559688731497e+04, 2.013870350674081e+01, 1.160049870311317e-08
26769, 4.847282595144000e-01, 7.310954499972000e-01, 2.196005498131500e-02, 1.054146883064032e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.251467767143514e+00, 1.000000000000000e-10, 1.300587106857405e+00, 1.217328394194848e+00, 0.000000000000000e+00, 5.741424272719339e-01, 6.398561751320227e-08, 5.339238252312700e-03, 1.546693921010117e-05, 5.395186259312335e-04, -7.154313796257014e+04, 2.006141273731075e+01, 1.160049870311317e-08
26770, 4.979215887783000e-01, 7.318980000333001e-01, 2.315206607786100e-02, 1.038723915333887e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.185099283028572e+00, 1.000000000000000e-10, 1.274039713211429e+00, 1.210186409452096e+00, 0.000000000000000e+00, 5.210476399799807e-01, 6.370763743183854e-08, 5.277472082823998e-03, 9.374305750882385e-06, 4.589907640500646e-04, -6.947999803599557e+04, 1.999516662610751e+01, 1.160049870311317e-08
26771, 5.122204728840000e-01, 7.326566484650999e-01, 2.426302667851200e-02, 1.024245261039278e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.126220287951695e+00, 1.000000000000000e-10, 1.250488115180678e+00, 1.204606055092262e+00, 0.000000000000000e+00, 4.739444439184791e-01, 6.348986061842249e-08, 5.231438895389812e-03, 4.938538808304871e-06, 3.886940685157541e-04, -6.811461162079404e+04, 1.994820557268246e+01, 1.160049870311317e-08
26772, 5.275714403952000e-01, 7.333633805583000e-01, 2.528108574256500e-02, 1.010845201742006e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.074229603912047e+00, 1.000000000000000e-10, 1.229691841564818e+00, 1.200275867627375e+00, 0.000000000000000e+00, 4.323518966867600e-01, 6.332052058225239e-08, 5.199401881907663e-03, 1.758549711225016e-06, 3.274820851288582e-04, -6.727000411799611e+04, 1.991174967305056e+01, 1.160049870311317e-08
26773, 5.439081006024000e-01, 7.340120955449999e-01, 2.619769382135700e-02, 9.983860725228383e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.027733933077415e+00, 1.000000000000000e-10, 1.211093573230966e+00, 1.196874521898715e+00, 0.000000000000000e+00, 3.951553600190548e-01, 6.318728805487426e-08, 5.174954404229743e-03, -5.154033682518602e-07, 2.731729108664094e-04, -6.674909364075150e+04, 1.986910341353310e+01, 1.160049870311317e-08
26774, 5.611510239000000e-01, 7.345960945427999e-01, 2.700398566176900e-02, 9.865096612792724e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.984825682217374e+00, 1.000000000000000e-10, 1.193930272886949e+00, 1.194117486001833e+00, 0.000000000000000e+00, 3.608287593310222e-01, 6.307915313711087e-08, 5.159935920400680e-03, -2.147247329386266e-06, 2.235223150829340e-04, -6.650087505583379e+04, 1.980810721689695e+01, 1.160049870311317e-08
26775, 5.792091772611000e-01, 7.351066450799999e-01, 2.768767120705500e-02, 9.746799420096723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.943227728686565e+00, 1.000000000000000e-10, 1.177291091474626e+00, 1.191766752823026e+00, 0.000000000000000e+00, 3.275503965063748e-01, 6.298685444521337e-08, 5.152002095105771e-03, -3.314879762205344e-06, 1.757356079064163e-04, -6.645384099383699e+04, 1.978093923098330e+01, 1.160049870311317e-08
26776, 5.979800438603999e-01, 7.355305886376000e-01, 2.823077352780300e-02, 9.623574674710964e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.900915848035906e+00, 1.000000000000000e-10, 1.160366339214362e+00, 1.189674459378790e+00, 0.000000000000000e+00, 2.937008919858472e-01, 6.290462580390946e-08, 5.151575855111905e-03, -4.090408083928803e-06, 1.272941308910752e-04, -6.659891753259752e+04, 1.973023552797407e+01, 1.160049870311317e-08
26777, 6.173516566635000e-01, 7.358509387637999e-01, 2.860993386033000e-02, 9.490657808566073e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.856250093697418e+00, 1.000000000000000e-10, 1.142500037478967e+00, 1.187761775413201e+00, 0.000000000000000e+00, 2.579682885150567e-01, 6.282939212587694e-08, 5.158039456118442e-03, -4.458838004264640e-06, 7.613683477870977e-05, -6.693109019576626e+04, 1.967072804157426e+01, 1.160049870311317e-08
26778, 6.372042731475001e-01, 7.360480773030000e-01, 2.879800259125200e-02, 9.345950741335972e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.808598857026592e+00, 1.000000000000000e-10, 1.123439542810637e+00, 1.186029947032552e+00, 0.000000000000000e+00, 2.198472991783968e-01, 6.276121954630469e-08, 5.171435962954015e-03, -4.342563714715147e-06, 2.110292803491308e-05, -6.745632137497398e+04, 1.960971376303929e+01, 1.160049870311317e-08
26779, 6.574133658735000e-01, 7.361025057224999e-01, 2.876877393186600e-02, 9.189368011561588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.757972963954914e+00, 1.000000000000000e-10, 1.103189185581965e+00, 1.184496517442541e+00, 0.000000000000000e+00, 1.793465847210540e-01, 6.270081496158689e-08, 5.191825233451628e-03, -3.643528296893121e-06, -3.789673455912193e-05, -6.818017396093810e+04, 1.952833793109393e+01, 1.160049870311317e-08
26780, 6.778523738133000e-01, 7.359980749307999e-01, 2.850153398080800e-02, 9.024734864935752e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.705627438806914e+00, 1.000000000000000e-10, 1.082250975522765e+00, 1.183213104076756e+00, 0.000000000000000e+00, 1.374701646026541e-01, 6.265022868653467e-08, 5.218093636340009e-03, -2.290766596850191e-06, -9.991297173509827e-05, -6.907543804569036e+04, 1.944728671101178e+01, 1.160049870311317e-08
26781, 6.983959321677000e-01, 7.357258132104000e-01, 2.798608249339500e-02, 8.857499378747290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.653205757141203e+00, 1.000000000000000e-10, 1.061282302856481e+00, 1.182195299981480e+00, 0.000000000000000e+00, 9.553281927008547e-02, 6.261009186438216e-08, 5.249527845522890e-03, -2.982601439123487e-07, -1.630487530061814e-04, -7.010990219770974e+04, 1.934864612398463e+01, 1.160049870311317e-08
26782, 7.189225040703000e-01, 7.352859598071000e-01, 2.722616366639700e-02, 8.694647080767891e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.602741259344797e+00, 1.000000000000000e-10, 1.041096503737919e+00, 1.181431282495626e+00, 0.000000000000000e+00, 5.516122103296082e-02, 6.257995161451685e-08, 5.283428309899105e-03, 2.222659249374166e-06, -2.247667765889813e-04, -7.121472002362597e+04, 1.925501309389658e+01, 1.160049870311317e-08
26783, 7.393165337997000e-01, 7.346889219132000e-01, 2.624039800042800e-02, 8.533268430472198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.553076795568563e+00, 1.000000000000000e-10, 1.021230718227425e+00, 1.180804226434182e+00, 0.000000000000000e+00, 1.542965001197371e-02, 6.255520711830760e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
26784, 7.594684467795000e-01, 7.339543176843000e-01, 2.506005372531900e-02, 8.410582170239760e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.515842901636776e+00, 1.000000000000000e-10, 1.006337160654710e+00, 1.180556803798423e+00, 0.000000000000000e+00, -1.435746513345570e-02, 6.254544166055664e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
26785, 7.792762046760000e-01, 7.331082249126000e-01, 2.372532892038600e-02, 8.296413315774703e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.481196520791151e+00, 1.000000000000000e-10, 9.924786083164603e-01, 1.180321210735178e+00, 0.000000000000000e+00, -4.207456980995605e-02, 6.253614214364809e-08, 5.379996892582744e-03, 1.063271197695909e-05, -3.777693969456795e-04, -7.428216309027375e+04, 1.899789064225773e+01, 1.160049870311317e-08
26786, 7.986432718089000e-01, 7.321789942254000e-01, 2.227962995112300e-02, 8.204084278842245e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.453301046676387e+00, 1.000000000000000e-10, 9.813204186705546e-01, 1.180185185964407e+00, 0.000000000000000e+00, -6.439094910176733e-02, 6.253077244025235e-08, 5.409771643933564e-03, 1.301147778365110e-05, -4.141081043169408e-04, -7.513096257662379e+04, 1.890934165359880e+01, 1.160049870311317e-08
26787, 8.174788543971000e-01, 7.311944977584000e-01, 2.076389536259700e-02, 8.129967557474621e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.430971782766105e+00, 1.000000000000000e-10, 9.723887131064418e-01, 1.180104681577014e+00, 0.000000000000000e+00, -8.225436022999298e-02, 6.252759430853122e-08, 5.435046547540467e-03, 1.502413261396610e-05, -4.435746241053602e-04, -7.584070972349099e+04, 1.885390037326617e+01, 1.160049870311317e-08
26788, 8.356981398045000e-01, 7.301780619771000e-01, 1.921247367431400e-02, 8.068746002580147e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.412562812073567e+00, 1.000000000000000e-10, 9.650251248294267e-01, 1.180054356921167e+00, 0.000000000000000e+00, -9.698153678402319e-02, 6.252560754915416e-08, 5.461527045284656e-03, 1.675750681023712e-05, -4.684538454442224e-04, -7.651245518485087e+04, 1.878937756424991e+01, 1.160049870311317e-08
26789, 8.532221769170999e-01, 7.291471518249000e-01, 1.765066154093700e-02, 8.014114857771411e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.396157332024327e+00, 1.000000000000000e-10, 9.584629328097307e-01, 1.180019532266579e+00, 0.000000000000000e+00, -1.101059208234152e-01, 6.252423268699063e-08, 5.487670412832965e-03, 1.834685241303223e-05, -4.909212951359521e-04, -7.715316324053639e+04, 1.873046236710790e+01, 1.160049870311317e-08
26790, 8.699803882239000e-01, 7.281132511002001e-01, 1.609479705814800e-02, 7.960050892049950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.379942249843078e+00, 1.000000000000000e-10, 9.519768999372311e-01, 1.179994552710316e+00, 0.000000000000000e+00, -1.230779865684144e-01, 6.252324649243625e-08, 5.516593227004986e-03, 1.996117623349281e-05, -5.134986710129771e-04, -7.783595276966979e+04, 1.866068376579906e+01, 1.160049870311317e-08
26791, 8.859126034062000e-01, 7.270834175541000e-01, 1.455405889106400e-02, 7.901975951753357e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.362547763913043e+00, 1.000000000000000e-10, 9.450191055652171e-01, 1.179979118163722e+00, 0.000000000000000e+00, -1.369935753124425e-01, 6.252263713025181e-08, 5.548629848535243e-03, 2.173972322788943e-05, -5.379866357195093e-04, -7.858923615491629e+04, 1.859061815122632e+01, 1.160049870311317e-08
26792, 9.009716910414000e-01, 7.260617183652001e-01, 1.303353340539300e-02, 7.837461802131612e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.343256244900460e+00, 1.000000000000000e-10, 9.373024979601839e-01, 1.179977629558253e+00, 0.000000000000000e+00, -1.524267905225087e-01, 6.252257835928967e-08, 5.584607275010532e-03, 2.377625205985936e-05, -5.654815135167358e-04, -7.943865079313642e+04, 1.851343243635070e+01, 1.160049870311317e-08
26793, 9.151263099297000e-01, 7.250511441060000e-01, 1.153684445726760e-02, 7.766680278850633e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.322127455638511e+00, 1.000000000000000e-10, 9.288509822554041e-01, 1.179994692390652e+00, 0.000000000000000e+00, -1.693298219320684e-01, 6.252325200705450e-08, 5.623834869781797e-03, 2.608769831812238e-05, -5.959522959747108e-04, -8.037559932452218e+04, 1.842753747745520e+01, 1.160049870311317e-08
26794, 9.283631819292000e-01, 7.240560012009001e-01, 1.006908176183700e-02, 7.692253276605339e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.299951882992920e+00, 1.000000000000000e-10, 9.199807531971678e-01, 1.180034223036368e+00, 0.000000000000000e+00, -1.870702800485411e-01, 6.252481267465984e-08, 5.665849475909680e-03, 2.861744177169401e-05, -6.285016528803379e-04, -8.138104594731092e+04, 1.833476212994478e+01, 1.160049870311317e-08
26795, 9.406891255452000e-01, 7.230813138117000e-01, 8.637009037112999e-03, 7.618038649915799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.277875911257411e+00, 1.000000000000000e-10, 9.111503645029644e-01, 1.180093228004976e+00, 0.000000000000000e+00, -2.047310574369478e-01, 6.252714213846334e-08, 5.706586797910009e-03, 3.123023257173101e-05, -6.612247470892752e-04, -8.237668283081893e+04, 1.824312874552019e+01, 1.160049870311317e-08
26796, 9.521326110278999e-01, 7.221336611979000e-01, 7.248903828906900e-03, 7.549366640319077e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.257485016915500e+00, 1.000000000000000e-10, 9.029940067661997e-01, 1.180167869952878e+00, 0.000000000000000e+00, -2.210437729104772e-01, 6.253008885236483e-08, 5.744008672971969e-03, 3.374293568762144e-05, -6.919442377862054e-04, -8.330152070470098e+04, 1.815771066989587e+01, 1.160049870311317e-08
26797, 9.627445977327000e-01, 7.212193833731999e-01, 5.913225270592200e-03, 7.490733609130227e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.240093484085935e+00, 1.000000000000000e-10, 8.960373936343738e-01, 1.180242415093183e+00, 0.000000000000000e+00, -2.349569991741289e-01, 6.253303165089254e-08, 5.775732576303647e-03, 3.595022936131702e-05, -7.183831640473890e-04, -8.409436719405183e+04, 1.808447645234762e+01, 1.160049870311317e-08
26798, 9.726000892179000e-01, 7.203432652536000e-01, 4.636440056520000e-03, 7.447650209295900e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.227346777846546e+00, 1.000000000000000e-10, 8.909387111386181e-01, 1.180315186148529e+00, 0.000000000000000e+00, -2.451543641656403e-01, 6.253590432411990e-08, 5.800257504811455e-03, 3.765705565981378e-05, -7.385581245353760e-04, -8.469486006925649e+04, 1.802164505891761e+01, 1.160049870311317e-08
