"PointID"	"x"	"y"	"Temperature"	"Heat_Flux"
116	1.062434494356693e+01	4.842915805682946e-01	3.428719489851951e+02	-2.146012317986199e+00	
117	1.063193652496629e+01	4.822787092333849e-01	3.429154853282780e+02	-2.128697308892832e+00	
118	1.063949555300233e+01	4.801468428434933e-01	3.429593746425721e+02	-2.111208369484853e+00	
119	1.064702016259799e+01	4.778965074047518e-01	3.430035883535465e+02	-2.093557596832825e+00	
120	1.065450849716845e+01	4.755282581537571e-01	3.430480966573191e+02	-2.075755518934486e+00	
121	1.066195870907921e+01	4.730426794205749e-01	3.430928688291705e+02	-2.057812192161837e+00	
122	1.066936896010195e+01	4.704403844845649e-01	3.431378736191643e+02	-2.039738633208968e+00	
123	1.067673742186811e+01	4.677220154230636e-01	3.431830795412088e+02	-2.021547483810728e+00	
124	1.068406227632002e+01	4.648882429529607e-01	3.432284549729483e+02	-2.003252488583068e+00	
125	1.069134171615945e+01	4.619397662652105e-01	3.432739681652384e+02	-1.984867583134378e+00	
126	1.069857394529353e+01	4.588773128523164e-01	3.433195873126945e+02	-1.966406642593464e+00	
127	1.070575717927795e+01	4.557016383288335e-01	3.433652807206479e+02	-1.947883934399907e+00	
